6471.350098	0.224076
6471.529785	0.224083
6471.709961	0.224089
6471.890137	0.224095
6472.069824	0.224102
6472.250000	0.224108
6472.430176	0.224114
6472.609863	0.224121
6472.790039	0.224127
6472.970215	0.224134
6473.149902	0.224141
6473.330078	0.224147
6473.509766	0.224154
6473.689941	0.224161
6473.870117	0.224167
6474.049805	0.224174
6474.229980	0.224181
6474.410156	0.224188
6474.589844	0.224195
6474.770020	0.224202
6474.950195	0.224209
6475.129883	0.224216
6475.310059	0.224223
6475.490234	0.224230
6475.669922	0.224237
6475.850098	0.224245
6476.029785	0.224252
6476.209961	0.224259
6476.390137	0.224267
6476.569824	0.224274
6476.750000	0.224282
6476.930176	0.224289
6477.109863	0.224297
6477.290039	0.224304
6477.470215	0.224312
6477.649902	0.224320
6477.830078	0.224327
6478.009766	0.224335
6478.189941	0.224343
6478.370117	0.224351
6478.549805	0.224359
6478.729980	0.224367
6478.910156	0.224375
6479.089844	0.224383
6479.270020	0.224391
6479.450195	0.224400
6479.629883	0.224408
6479.810059	0.224416
6479.990234	0.224425
6480.169922	0.224433
6480.350098	0.224442
6480.529785	0.224450
6480.709961	0.224459
6480.890137	0.224467
6481.069824	0.224476
6481.250000	0.224485
6481.430176	0.224494
6481.609863	0.224503
6481.790039	0.224512
6481.970215	0.224521
6482.149902	0.224530
6482.330078	0.224539
6482.509766	0.224548
6482.689941	0.224557
6482.870117	0.224567
6483.049805	0.224576
6483.229980	0.224586
6483.410156	0.224595
6483.589844	0.224605
6483.770020	0.224614
6483.950195	0.224624
6484.129883	0.224634
6484.310059	0.224644
6484.490234	0.224654
6484.669922	0.224664
6484.850098	0.224674
6485.029785	0.224684
6485.209961	0.224694
6485.390137	0.224704
6485.569824	0.224715
6485.750000	0.224725
6485.930176	0.224736
6486.109863	0.224746
6486.290039	0.224757
6486.470215	0.224767
6486.649902	0.224778
6486.830078	0.224789
6487.009766	0.224800
6487.189941	0.224811
6487.370117	0.224822
6487.549805	0.224833
6487.729980	0.224845
6487.910156	0.224856
6488.089844	0.224867
6488.270020	0.224879
6488.450195	0.224891
6488.629883	0.224902
6488.810059	0.224914
6488.990234	0.224926
6489.169922	0.224938
6489.350098	0.224950
6489.529785	0.224962
6489.709961	0.224974
6489.890137	0.224987
6490.069824	0.224999
6490.250000	0.225011
6490.430176	0.225024
6490.609863	0.225037
6490.790039	0.225049
6490.970215	0.225062
6491.149902	0.225075
6491.330078	0.225088
6491.509766	0.225102
6491.689941	0.225115
6491.870117	0.225128
6492.049805	0.225142
6492.229980	0.225155
6492.410156	0.225169
6492.589844	0.225183
6492.770020	0.225197
6492.950195	0.225211
6493.129883	0.225225
6493.310059	0.225239
6493.490234	0.225253
